66.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.054194,-117.809686,2.0,2.0,2009202.0,111.28
67.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.054194,-117.812286,2.0,2.0,2009288.0,111.28
68.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.089494,-117.831886,2.0,2.0,2009288.0,111.28
69.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.089694,-117.829886,2.0,2.0,2009288.0,111.28
70.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.090094,-117.827886,2.0,2.0,2007259.0,111.28
71.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.090694,-117.826086,2.0,2.0,2009202.0,111.28
72.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.091394,-117.824286,2.0,2.0,2007259.0,111.28
73.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.092094,-117.822486,2.0,2.0,2009288.0,111.28
74.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.101494,-117.789686,2.0,2.0,2009292.0,111.28
75.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.101794,-117.787786,2.0,2.0,2009292.0,111.28
76.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.101994,-117.802686,2.0,2.0,2008158.0,111.28
77.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.101994,-117.785786,2.0,2.0,2008318.0,111.28
78.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.102394,-117.800786,2.0,2.0,2009292.0,111.28
79.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.102694,-117.798886,2.0,2.0,2009292.0,111.28
80.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.103594,-117.797286,2.0,2.0,2008161.0,111.28
81.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.107394,-117.796486,2.0,2.0,2009337.0,111.28
82.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.107994,-117.794686,2.0,2.0,2008318.0,111.28
83.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.108594,-117.792886,2.0,2.0,2008318.0,111.28
84.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.108694,-117.827086,2.0,2.0,2009292.0,111.28
85.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.108994,-117.790986,2.0,2.0,2009292.0,111.28
86.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.109394,-117.789086,2.0,2.0,2008318.0,111.28
87.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.109894,-117.825886,2.0,2.0,2008318.0,111.28
